function,protocol,direction,description,method_id
verifyStorage,FILECOIN,NEUTRAL,Verifies data storage,0x7535d246
verifyZkProof,ZCASH,NEUTRAL,Verifies zk-SNARK proof,0x7535d246
vestEsGmx,GMX,OUTGOING,Vests esGMX tokens to GMX,0x1749e1e3
vestRewards,KWENTA,OUTGOING,Vests earned rewards,0x1749e1e3
vote,DYDX,OUTGOING,Votes on proposal,0x15373e3d
vote,BALANCER,OUTGOING,Votes on proposal,0x15373e3d
vote,BANCOR,OUTGOING,Votes on proposal,0x15373e3d
vote,GNOSIS,OUTGOING,Votes on proposal,0x15373e3d
vote,SOLIDLY,OUTGOING,Votes for gauge weights,0x15373e3d
vote,VELODROME,OUTGOING,Votes for gauge weights,0x15373e3d
vote,DECENTRAL,OUTGOING,Votes on proposal,0x15373e3d
vote,ILLUVIUM,OUTGOING,Votes on proposal,0x15373e3d
vote,WALLFAIR,OUTGOING,Votes on proposal,0x15373e3d
vote,POCKET,OUTGOING,Votes on proposal,0x15373e3d
vote,INSURACE,OUTGOING,Votes on proposal,0x15373e3d
vote,NEXUS_MUTUAL,OUTGOING,Votes on proposal,0x15373e3d
vote,UNSLASHED,OUTGOING,Votes on proposal,0x15373e3d
vote,BULLPERKS,OUTGOING,Votes on proposal,0x15373e3d
vote,BENQI,OUTGOING,Votes on proposal,0x0121b93f
vote,FRAX,OUTGOING,Votes on proposal,0x15373e3d
vote,GRANARY,OUTGOING,Votes on proposal,0x15373e3d
vote,MAPLE,OUTGOING,Votes on proposal,0x15373e3d
vote,MAKER,OUTGOING,Votes on proposal,0x15373e3d
vote,RADIANT,OUTGOING,Votes on proposal,0x15373e3d
vote,DOPEX,OUTGOING,Votes on proposal,0x15373e3d
vote,HEGIC,OUTGOING,Votes on proposal,0x15373e3d
vote,LYRA,OUTGOING,Votes on proposal,0x15373e3d
vote,PREMIA,OUTGOING,Votes on proposal,0x15373e3d
vote,API3,OUTGOING,Votes on proposal,0x15373e3d
vote,BAND,OUTGOING,Votes on proposal,0x15373e3d
vote,DIA,OUTGOING,Votes on proposal,0x15373e3d
vote,TELLOR,OUTGOING,Votes on dispute,0x15373e3d
vote,TELLOR,OUTGOING,Votes on proposal,0x15373e3d
vote,UMA,OUTGOING,Votes on proposal,0x15373e3d
vote,UMBRELLA,OUTGOING,Votes on proposal,0x15373e3d
vote,MONERO,OUTGOING,Votes on proposal,0x15373e3d
vote,RAILWAY,OUTGOING,Votes on proposal,0x15373e3d
vote,TORNADO,OUTGOING,Votes on proposal,0x15373e3d
vote,CENTRIFUGE,OUTGOING,Votes on proposal,0x15373e3d
vote,GOLDFINCH,OUTGOING,Votes on proposal,0x15373e3d
vote,TRUEFI,OUTGOING,Votes on proposal,0x15373e3d
vote,LENS,OUTGOING,Votes on proposal,0x15373e3d
vote,ANKR,OUTGOING,Votes on proposal,0x15373e3d
vote,BINANCE,OUTGOING,Votes on proposal,0x15373e3d
vote,LIDO,OUTGOING,Votes on proposal,0x15373e3d
vote,OETH,OUTGOING,Votes on proposal,0x15373e3d
vote,STAKESTONE,OUTGOING,Votes on proposal,0x15373e3d
vote,STAKEWISE,OUTGOING,Votes on proposal,0x15373e3d
vote,SWELL,OUTGOING,Votes on proposal,0x15373e3d
vote,ALPACA,OUTGOING,Votes on proposal,0x15373e3d
vote,PIREX,OUTGOING,Votes on proposal,0x15373e3d
vote,YEARN,OUTGOING,Votes on proposal,0x15373e3d
vote_for_gauge_weights,CURVE,OUTGOING,Votes for gauge weights,0x6d46e987
voteBribe,RAMSES,OUTGOING,Votes for bribe allocation,0x15373e3d
voteBribes,REDACTED,OUTGOING,Votes for bribe allocation,0x15373e3d
voteFor,ETH_GENERIC,OUTGOING,Cast vote for proposal,0x86a50535
waterPlants,DEFI_KINGDOMS,OUTGOING,Waters garden plants,0x7535d246
whitelist,POLKSTARTER,OUTGOING,Joins sale whitelist,0x9b3d47b4
wipe,MAKER,OUTGOING,Wipes DAI debt,0xb46310f6
wipeAll,MAKER,OUTGOING,Wipes all DAI debt,0x4b84d4c5
withdraw,CELER,INCOMING,Withdraws bridged tokens,0x2e1a7d4d
withdraw,HOP,INCOMING,Withdraws bridged tokens,0x2e1a7d4d
withdraw,HOP,INCOMING,Withdraws bridged tokens V2,0x2e1a7d4d
withdraw,OPTIMISM,INCOMING,Withdraws assets from L2,0x2e1a7d4d
withdraw,ORBITER,INCOMING,Withdraws bridged tokens,0x2e1a7d4d
withdraw,POLYGON,INCOMING,Withdraws assets to root chain,0x2e1a7d4d
withdraw,DYDX,INCOMING,Withdraws collateral,0x69328dec
withdraw,GAINS,INCOMING,Withdraws assets from vault,0x69328dec
withdraw,RIBBON,INCOMING,Withdraws assets from vault,0x69328dec
withdraw,BANCOR,INCOMING,Withdraws tokens from pool,0x441a3e70
withdraw,BISWAP,INCOMING,Withdraws LP tokens from farm,0x441a3e70
withdraw,CURVE,INCOMING,Withdraws LP tokens from gauge,0x2e1a7d4d
withdraw,KYBERSWAP,INCOMING,Unstakes LP tokens,0x441a3e70
withdraw,LOOPRING,INCOMING,Withdraws assets from L2,0x2e1a7d4d
withdraw,ORCA,INCOMING,Unstakes LP tokens,0x441a3e70
withdraw,PANCAKESWAP,INCOMING,Withdraws LP tokens from farming,0x441a3e70
withdraw,PLATYPUS,INCOMING,Withdraws tokens from pool,0x2e1a7d4d
withdraw,QUICKSWAP,INCOMING,Unstakes LP tokens,0x441a3e70
withdraw,RAYDIUM,INCOMING,Unstakes LP tokens,0x441a3e70
withdraw,SPIRITSWAP,INCOMING,Unstakes LP tokens,0x441a3e70
withdraw,SPOOKYSWAP,INCOMING,Unstakes LP tokens,0x441a3e70
withdraw,SUSHISWAP,INCOMING,Withdraws LP tokens from farming,0x441a3e70
withdraw,SUSHISWAP,INCOMING,Withdraws tokens from BentoBox,0x441a3e70
withdraw,TRADERJOE,INCOMING,Withdraws assets from lending pool,0x69328dec
withdraw,VULPEFI,INCOMING,Withdraws yielded assets,0x2e1a7d4d
withdraw,WOMBAT,INCOMING,Unstakes LP tokens,0x441a3e70
withdraw,THE_GRAPH,INCOMING,Withdraws curation shares,0x69328dec
withdraw,INSURACE,INCOMING,Withdraws investment,0x69328dec
withdraw,COINLIST,INCOMING,Withdraws from sale,0x69328dec
withdraw,AAVE,INCOMING,Withdraws an amount of underlying asset from the reserve,0x69328dec
withdraw,AAVE,INCOMING,Withdraws an amount of underlying asset,0x69328dec
withdraw,BENQI,INCOMING,Withdraws supplied assets,0x2e1a7d4d
withdraw,COMPOUND,INCOMING,Withdraws supplied assets,0x0babd745
withdraw,EULER,INCOMING,Withdraws assets,0x69328dec
withdraw,GEIST,INCOMING,Withdraws supplied assets,0x69328dec
withdraw,GRANARY,INCOMING,Withdraws supplied assets,0x69328dec
withdraw,HUNDRED,INCOMING,Withdraws supplied assets,0x69328dec
withdraw,IRONBANK,INCOMING,Withdraws supplied assets,0x69328dec
withdraw,MAPLE,INCOMING,Withdraws from pool,0x69328dec
withdraw,MORPHO,INCOMING,Withdraws supplied assets,0x69328dec
withdraw,RADIANT,INCOMING,Withdraws supplied assets,0x69328dec
withdraw,DOPEX,INCOMING,Withdraws from SSOV vault,0x69328dec
withdraw,AZTEC,INCOMING,Withdraws to public,0x69328dec
withdraw,RAILWAY,INCOMING,Withdraws from privacy pool,0x69328dec
withdraw,TORNADO,INCOMING,Withdraws from privacy pool,0x69328dec
withdraw,GOLDFINCH,INCOMING,Withdraws from senior pool,0x69328dec
withdraw,EIGENLAYER,INCOMING,Withdraws restaked assets,0x69328dec
withdraw,LIDO,INCOMING,Withdraws staked assets,0x69328dec
withdraw,OETH,INCOMING,Withdraws assets from vault,0x69328dec
withdraw,ERC4626,INCOMING,Withdraws assets from vault,0x2e1a7d4d
withdraw,ALPACA,INCOMING,Withdraws assets from lending pool,0x69328dec
withdraw,BEEFY,INCOMING,Withdraws assets from vault,0x69328dec
withdraw,CONCENTRATOR,INCOMING,Withdraws assets from vault,0x69328dec
withdraw,CONVEX,INCOMING,Withdraws staked tokens,0x69328dec
withdraw,CONVEX,INCOMING,Withdraws LP tokens,0x69328dec
withdraw,JONES,INCOMING,Withdraws assets from vault,0x69328dec
withdraw,PICKLE,INCOMING,Withdraws farmed assets,0x69328dec
withdraw,PIREX,INCOMING,Withdraws staked assets,0x69328dec
withdraw,YEARN,INCOMING,Withdraws assets from vault,0x69328dec
withdraw,YEARN,INCOMING,Withdraws assets from vault,0x69328dec
withdraw,YEARN,INCOMING,Withdraws assets from vault,0x69328dec
withdraw,YIELD_YAK,INCOMING,Withdraws farmed assets,0x69328dec
withdrawAave,AAVE,INCOMING,Withdraws AAVE tokens from the protocol,0x69328dec
withdrawAave,AAVE,INCOMING,Withdraws AAVE tokens from the protocol,0x69328dec
withdrawAave,AAVE,INCOMING,Withdraws AAVE tokens from the protocol,0x69328dec
withdrawAll,BEEFY,INCOMING,Withdraws all deposited assets,0x853828b6
withdrawAll,CONVEX,INCOMING,Withdraws all LP tokens,0x853828b6
withdrawAll,PICKLE,INCOMING,Withdraws all tokens,0x853828b6
withdrawAllBase,ETH_GENERIC,INCOMING,Withdraw all base tokens,0x1f1fcd51
withdrawAllQuote,ETH_GENERIC,INCOMING,Withdraw all quote tokens,0x89b7daa9
withdrawBase,DODO,INCOMING,Withdraws base token,0xb9f3eb49
withdrawBid,SORARE,INCOMING,Withdraws auction bid,0x69328dec
withdrawCAKE,PANCAKESWAP,INCOMING,Withdraws CAKE from fixed staking,0x38d52e0f
withdrawCapital,UNSLASHED,INCOMING,Withdraws capital from pool,0x69328dec
withdrawClaim,UNSLASHED,INCOMING,Withdraws claim payout,0x69328dec
withdrawCollateral,HUBBLE,INCOMING,Withdraws collateral,0x69328dec
withdrawCollateral,POLYMARKET,INCOMING,Withdraws trading collateral,0x69328dec
withdrawCollateral,FILECOIN,INCOMING,Withdraws collateral,0x2e1a7d4d
withdrawCollateral,IRONBANK,INCOMING,Withdraws posted collateral,0x69328dec
withdrawCollateral,MAKER,INCOMING,Withdraws collateral from vault,0x69328dec
withdrawCollateral,MAKER,INCOMING,Withdraws migrated collateral,0x69328dec
withdrawCredits,ROLLBIT,INCOMING,Withdraws casino credits,0x69328dec
withdrawDD,ORCA,INCOMING,Withdraws from double dip pool,0x441a3e70
withdrawDelegatorRewards,ZEROEX,INCOMING,Claims staking rewards,0xe6f1daf2
withdrawEntry,ZED_RUN,INCOMING,Withdraws tournament entry,0x69328dec
withdrawERC20,OPTIMISM,INCOMING,Withdraws ERC20 from L2,0x32b7006d
withdrawERC20For,ETH_GENERIC,OUTGOING,Withdraws ERC20 tokens on behalf of another address,0x9e281a98
withdrawERC20For,ETH_GENERIC,INCOMING,Withdraw ERC20 tokens for another address,0x9e281a98
withdrawETH,ARBITRUM,INCOMING,Withdraws ETH from L2,0x2e1a7d4d
withdrawExpiredCover,NEXUS_MUTUAL,INCOMING,Withdraws expired cover,0x69328dec
withdrawFees,FRIEND_TECH,INCOMING,Withdraws earned fees,0x69328dec
withdrawFor,BANCOR,INCOMING,Withdraws tokens for another address,0x9e281a98
withdrawFunds,ETH_GENERIC,INCOMING,Generic withdrawal function,0x24ed7740
withdrawInsurance,DRIFT,INCOMING,Withdraws from insurance fund,0x69328dec
withdrawInsurance,PERPETUAL,INCOMING,Withdraws from insurance fund,0x69328dec
withdrawLiquidity,ORBITER,INCOMING,Withdraws bridge liquidity,0xbaa2abde
withdrawLiquidity,BETSWIRL,INCOMING,Withdraws bankroll liquidity,0xbaa2abde
withdrawLiquidity,HEGIC,INCOMING,Withdraws pool liquidity,0xbaa2abde
withdrawLocked,FRAX,INCOMING,Withdraws locked tokens,0x2e1a7d4d
withdrawLP,BEETHOVEN,INCOMING,Withdraws LP tokens from gauge,0x441a3e70
withdrawMinipool,ROCKETPOOL,INCOMING,Withdraws from minipool,0x69328dec
withdrawPnl,DYDX,INCOMING,Withdraws realized PnL,0x69328dec
withdrawQuote,DODO,INCOMING,Withdraws quote token,0x01b7dfa5
withdrawRewards,MANTLE,INCOMING,Withdraws staking rewards,0x69328dec
withdrawRPL,ROCKETPOOL,INCOMING,Withdraws staked RPL,0x69328dec
withdrawStake,TELLOR,INCOMING,Withdraws staked tokens,0x2e1a7d4d
withdrawToVault,YEARN,INCOMING,Withdraws to vault,0x69328dec
withdrawUnsuccessful,COPPER_LAUNCH,INCOMING,Withdraws unsuccessful bid,0x69328dec
wrapNFTs,PARASWAP,BOTH,Wraps/unwraps NFTs,0x4c4a82f8
zapAcross,ZAPPER,BOTH,Zaps between protocols,0x7c025200
zapIn,MIX_SWAP,OUTGOING,Zaps token into LP position,0x6c2a8f5d
zapIn,ZAPPER,OUTGOING,Zaps token into protocol,0x6d914547
zapIn,ZERION,OUTGOING,Zaps token into LP position,0x6d914547
zapIn,ZYBERSWAP,OUTGOING,Zaps token into LP position,0x6d914547
zapInETH,ZYBERSWAP,OUTGOING,Zaps ETH into LP position,0x29b3d8f1
zapOut,MIX_SWAP,INCOMING,Zaps out of LP position,0x4c9bb61d
zapOut,ZAPPER,INCOMING,Zaps out of protocol,0x0c2d3f2b
zapOut,ZERION,INCOMING,Zaps out of LP position,0x0c2d3f2b
zapOut,ZYBERSWAP,INCOMING,Zaps out of LP position,0x0c2d3f2b
ZapOut2PairToken,ZAPPER,INCOMING,Remove liquidity and convert to token pair,0x41f13681
zapOutETH,ZYBERSWAP,INCOMING,Zaps LP position to ETH,0x4c8d8528
